Latitude,LTG_05,LTG_16,LTG_50,LTG_84,LTG_95
90,-7.21689329793298,-4.98073587644014,-0.708431296014567,6.36781452030693,9.72017411747064
87.5,-7.2168687252133,-4.98073431366882,-0.708429115174976,6.367818680286,9.72019274403791
85,-6.57994452205596,-4.44138069212503,-0.175505532318474,6.40151412065492,9.67414562470477
82.5,-5.80341201876261,-3.78575201354626,0.281943868278302,6.3209636252572,9.74881520486617
80,-4.67198972715909,-2.57958830103262,1.06349622898023,7.28487239556104,10.4435279778512
77.5,-3.79379916252098,-1.76399094467473,1.78885968653179,8.07400045296374,11.1803966280672
75,-3.04633123139537,-1.07103505026221,2.34863926427187,8.60215788884724,11.6281686671127
72.5,-2.0844585425976,-0.168931782845705,3.3460376277506,9.40458242233637,12.6400459927032
70,-0.746979324392688,1.18556480714131,4.63009646638693,10.7870217538935,14.0009149887113
67.5,0.846613840310014,2.81863729660533,6.24438348364036,12.3426232903053,15.2663553667679
65,2.11602562842028,4.0227990538675,7.39767549733864,13.2590161930189,16.1225190461871
62.5,3.56949905193399,5.43224350996111,8.83588553525927,14.4971096012288,17.4254121997969
60,5.52051461681295,7.33608775325532,10.4554471803744,15.9941299903347,18.5848418667446
57.5,7.5064633816559,9.27879842960708,12.3063597262037,17.7597863632511,20.222893081139
55,9.25320334214549,11.0399391009536,13.9698721973505,19.3106843903208,21.6521812479173
52.5,10.9342262003223,12.6590571548561,15.4645282021019,20.6048918225264,22.8146472311937
50,12.9222403400466,14.5887652846337,17.1941133594667,22.2699513421463,24.3912902414004
47.5,15.1635159169433,16.7987494158737,19.2466337539553,24.1707884344943,26.2916033410541
45,17.1919127093858,18.6258580461791,20.9989446254066,25.5175296459601,27.9588027016256
42.5,18.8424543828702,20.1127278282532,22.4609822228373,26.5324108677181,29.1361271311731
40,19.8389962782668,20.9586056722244,23.3828079864486,27.0864924914336,29.7046363721295
37.5,21.1193659303624,22.1595433201049,24.4523064790551,27.8470871464933,30.2220135786804
35,22.5498920741279,23.5011513782239,25.8476671498153,29.0442367480012,31.2606724219362
32.5,23.6674453851162,24.5964693131946,26.9281174792522,30.0278249117598,32.1148064001375
30,24.5962565274713,25.3867063990133,27.5584604718913,30.3784634889779,32.4503124415628
27.5,25.6478225418182,26.436617828793,28.5545301302826,31.3446213536585,33.3969911795018
25,26.6484222280547,27.4661103639283,29.5446785039086,32.3203020872067,34.2958384200366
22.5,27.407016110843,28.2249674708441,30.2405606386119,32.8790349415351,34.7719759423241
20,27.8873507985934,28.6820938849537,30.6141037452341,33.1270289420413,34.9116228856315
17.5,28.4776152190607,29.2947020049588,31.179453093558,33.6658738218264,35.3415499518168
15,28.7676530195284,29.597175850274,31.5228620515268,34.0402187805222,35.6449987941773
12.5,29.1549966734911,30.0791228586151,32.1210429156021,34.778783156481,36.4836076612153
10,29.5855728979011,30.5697220050684,32.7263174023839,35.5133398806638,37.2933554329405
7.5,29.6643039469834,30.8523918817403,33.1514305796695,36.0628310433046,37.9601000064514
5,29.5981847292168,30.8609386473734,33.3054584983814,36.3746230461188,38.4237313211121
2.5,29.30396301612,30.6155683667407,33.1861817612751,36.4406991110443,38.630738888472
0,28.9800280274264,30.3019620974618,33.0696537539466,36.4990382510667,38.90107310856
-2.5,29.2808980935781,30.5992478577234,33.2250854237472,36.5121222759964,38.7987881976049
-5,29.4902331115339,30.7420425974861,33.1785707071794,36.2740678210705,38.3839560637378
-7.5,29.4620052025857,30.6226910899009,32.9423249148033,35.9117611895085,37.8515527443829
-10,29.3255507611271,30.4037666353406,32.6042254681156,35.517993672266,37.35290150125
-12.5,28.9509208352124,30.0022304478915,32.1326029023733,35.0033407884819,36.7271653198882
-15,28.5973006388618,29.6090093607477,31.6799046241172,34.457469312815,36.1328759560732
-17.5,28.3555435261734,29.3387351015573,31.4198743505707,34.2179957342601,35.8830559776874
-20,27.7140477456683,28.7198258231105,30.8264473456665,33.6674042345978,35.2899730969657
-22.5,27.2625873644349,28.1768054801111,30.3640522157626,33.3153140015895,34.896808568744
-25,26.7065580280848,27.6046321398653,29.8377460684726,32.854057214486,34.4584741502476
-27.5,26.0190792006305,26.9323763277583,29.2047826437369,32.2552743469207,33.8654454073193
-30,25.0030904007086,26.0062193666545,28.2764831091574,31.3230912368025,33.0156060626792
-32.5,23.9599011396409,25.0314618306397,27.2462212423248,30.2470495410423,32.0427646118909
-35,22.9720647195851,24.0377669324129,26.2166929508781,29.1959246602629,31.0894769902002
-37.5,21.6974252890488,22.8624964153131,24.8748692382,27.8378069641685,29.8142351798794
-40,20.2700150614795,21.4356393606517,23.3027123952459,26.4156958373625,28.2708931908928
-42.5,18.7572993106751,19.9614901791795,21.8764896296659,25.2555265234379,26.8956732374577
-45,16.8808296982526,18.1534512021032,20.2363058747942,23.5657496219878,25.2326268603818
-47.5,15.1681568427484,16.3901501755096,18.5287088215576,21.9317669373103,23.7243028566887
-50,13.6745111956208,14.876224051129,17.0355785562069,20.4848125143953,22.1222629833542
-52.5,12.2384703362944,13.4232432666696,15.7045056359376,19.1862597268647,20.8681118812927
-55,10.8776703401511,12.0618467618917,14.4255682184842,18.0470693268223,19.6665917921525
-57.5,9.76902395698455,10.9742694130803,13.4123623195948,17.0480415502279,18.8821487730159
-60,8.50081639653196,9.70233242439018,12.1691646909183,15.8593568698343,17.6970082088159
-62.5,7.47889755421223,8.71967847395795,11.2094420722083,14.9715931391092,16.8758971203403
-65,5.99293378391898,7.18904779960887,9.76332830143076,13.5546865681482,15.6039296477324
-67.5,5.72594501625976,6.94990014675494,9.40478485284431,13.0039031205749,14.8122948781368
-70,5.19455385775053,6.49815291222522,9.05741825696332,12.6973431073762,14.5687965914578
-72.5,4.86402827765221,6.23971798332153,8.89819416230677,12.5066432637672,14.4176152802245
-75,4.59961638467554,6.0242879144576,8.77124659334553,12.4098483751335,14.5450929060439
-77.5,5.04744728715073,6.6106052375041,9.42486127308409,12.9468196906176,15.9831640190001
-80,5.17264721798186,7.03650290317273,10.1079249688559,13.9085021350562,17.5582377500363
-82.5,5.59044015942083,7.82227688023446,11.886652358949,17.0984008498593,19.3858517423606
-85,5.49048347352524,7.84803544734594,12.1968281222508,17.954504468491,20.4148582184934
-87.5,5.3459829347838,7.82553636499442,12.5003564312182,18.8024390759548,21.4366468813543
-90,5.3459867172042,7.82553841852678,12.5003572539332,18.8024470937184,21.4366591551494
